id,list_name,party,session,type,date,value,donated_to_charity,party_donation,description,sub_entry
1171,"Byrne, Liam",Labour,2013-14,employment,2013-03-28,1525.9,False,False,"Payments for teaching received from Oxford University Said Business School, University of Oxford, OX1 5NY:","Received £1,525.90 for teaching on 31 December 2012. Hours: 8 hrs. (Registered 28 March 2013)"
1171,"Byrne, Liam",Labour,2013-14,employment,2013-07-24,712.0,False,False,"Payments for teaching received from Oxford University Said Business School, University of Oxford, OX1 5NY:",Received £712 on 17 July 2013 for teaching on 29 May 2013. Hours: 1.5 hrs. (Registered 24 July 2013)
1171,"Byrne, Liam",Labour,2013-14,employment,2013-10-02,625.0,False,False,"Payments for teaching received from Oxford University Said Business School, University of Oxford, OX1 5NY:",Received £625 on 21 August 2013 for teaching. Hours: 2 hrs. (Registered 2 October 2013)
1171,"Byrne, Liam",Labour,2013-14,employment,2013-10-02,681.0,False,False,"Payments for teaching received from Oxford University Said Business School, University of Oxford, OX1 5NY:",Received £681 on 4 September 2013 for teaching. Hours: 2 hrs. (Registered 2 October 2013)
1171,"Byrne, Liam",Labour,2013-14,employment,2014-01-20,625.0,False,False,"Payments for teaching received from Oxford University Said Business School, University of Oxford, OX1 5NY:",Received £625 for teaching on 10 December 2013.  Hours: 2 hrs. (Registered 20 January 2014)
207,"Cable, Vince",Liberal Democrat,2013-14,employment,2014-01-01,20000.0,False,False,"Atlantic Books Ltd, Ormond House, 26-27 Boswell Street, London, WC1N 3JZ.","Contract with Atlantic Books for a book on the state of the economy. (£15,001–£20,000)"
4086,"Cairns, Alun",Conservative,2013-14,employment,2013-04-23,450.0,False,False,"Payments from ComRes, 4 Millbank, London SW1P 3JA, for completion of surveys:","£450 received for six surveys in April 2012, July 2012, September 2012, November-December 2012, and January 2013 and February 2013.  Hours: 30 mins per survey, 3 hrs in total. (Registered 23 April 2013)"
4086,"Cairns, Alun",Conservative,2013-14,employment,2013-08-29,100.0,False,False,"Payments from ComRes, 4 Millbank, London SW1P 3JA, for completion of surveys:",£100 received in June 2013 for completion of survey. Hours: 30 mins. (Registered 29 August 2013)
4086,"Cairns, Alun",Conservative,2013-14,employment,2013-11-25,80.0,False,False,"Payments from YouGov, 50 Featherstone Street, London EC1Y 8RT, for online surveys:",Payment of £80.  Hours: 1 hr. (Registered 25 November 2013)
4086,"Cairns, Alun",Conservative,2013-14,employment,2014-01-13,80.0,False,False,"Payments from YouGov, 50 Featherstone Street, London EC1Y 8RT, for online surveys:",Payment of £80.  Hours: 1 hr. (Registered 13 January 2014)
4086,"Cairns, Alun",Conservative,2013-14,gift,2013-02-11,890.0,False,False,Donor: ITV Plc,
4086,"Cairns, Alun",Conservative,2013-14,oversees_visit,2013-06-12,1730.0,False,False,"Donor: All-Party Parliamentary China Group (sponsored by Arup, Cambridge Assessment, City of London, GKN, John Swire & Sons)",
4086,"Cairns, Alun",Conservative,2013-14,oversees_visit,2013-11-22,4500.0,False,False,Donor: Nominet UK,
1467,"Cameron, David",Conservative,2013-14,gift,2012-02-15,1221.0,False,False,Donor: Ellesborough Golf Club,
1467,"Cameron, David",Conservative,2013-14,gift,2013-02-01,7500.0,False,False,Donor: Matt Roberts Ltd,
529,"Campbell, Alan",Labour,2013-14,employment,2013-07-08,200.0,False,False,"Received £200 on 25 June 2013 from Ipsos MORI, 79-91 Borough Road, London, SE1 1FY, for participation in opinion research.  Hours: 1 hr. (Registered 8 July 2013)",
627,"Campbell, Menzies",Liberal Democrat,2013-14,directorship,2013-04-15,3000.0,False,False,"Scottish American Investment Company PLC (£15,001–£20,000)","Payment of £5,000 gross (£3,000 net) received on 31 March 2013.  Hours: 12 hrs. (Registered 15 April 2013)"
627,"Campbell, Menzies",Liberal Democrat,2013-14,directorship,2013-07-31,3000.0,False,False,"Scottish American Investment Company PLC (£15,001–£20,000)","Payment of £5,000 gross (£3,000 net) received on 30 June 2013.  Hours: 12 hrs. (Registered 31 July 2013)"
627,"Campbell, Menzies",Liberal Democrat,2013-14,directorship,2013-10-10,3000.0,False,False,"Scottish American Investment Company PLC (£15,001–£20,000)","Payment of £5,000 gross (£3,000 net) received on 30 September 2013.  Hours: 12 hrs. (Registered 10 October 2013)"
627,"Campbell, Menzies",Liberal Democrat,2013-14,directorship,2014-01-07,3000.0,False,False,"Scottish American Investment Company PLC (£15,001–£20,000)","Payment of £5,000 gross (£3,000 net) received on 31 December 2013.  Hours: 12 hrs. (Registered 7 January 2014)"
627,"Campbell, Menzies",Liberal Democrat,2013-14,employment,2013-05-13,150.0,False,False,"Payments received from BBC for appearances on ‘Any Questions’.  Address:  BBC Contributor Payments, PO Box 480, Manchester M14 0EL:",Payment of £150 received on 5 May 2013 for appearance on 26 April 2013.  Hours: 5 hrs. (Registered 13 May 2013)
627,"Campbell, Menzies",Liberal Democrat,2013-14,employment,2013-10-14,150.0,False,False,"Payments received from BBC for appearances on ‘Any Questions’.  Address:  BBC Contributor Payments, PO Box 480, Manchester M14 0EL:",Payment of £150 received on 30 September 2013 for appearance on 20 September 2013.  Hours: 5 hrs. (Registered 14 October 2013)
627,"Campbell, Menzies",Liberal Democrat,2013-14,employment,2013-04-04,2280.0,False,False,"Payments received via my literary agent Maggie Pearlstine Associates, 31 Ashley Gardens, London SW1P 1QE:","£2,280 received on 17 February 2013 for speech to BGC Partners, 1 Churchill Place, London E14 5RD on 9 January 2013. Hours: 8 hrs. (Registered 4 April 2013)"
627,"Campbell, Menzies",Liberal Democrat,2013-14,employment,2013-04-04,2280.0,False,False,"Payments received via my literary agent Maggie Pearlstine Associates, 31 Ashley Gardens, London SW1P 1QE:","£2,280 received on 1 March 2013 for speech to IMS Group, 2nd Floor, 130 Jermyn St, London SW1Y 4UR, on 23 January 2013. Hours: 8 hrs (Registered 4 April 2013)"
514,"Campbell, Ronnie",Labour,2013-14,oversees_visit,2013-10-10,3810.0,False,False,Donor: Taipei Representative Office,
1442,"Carmichael, Alistair",Liberal Democrat,2013-14,oversees_visit,2013-09-24,5090.04,False,False,Donor: VSO UK,
4104,"Carmichael, Neil",Conservative,2013-14,sponsorship,2013-12-13,2500.0,False,True,Donor: United and Cecil Club.,
1527,"Carswell, Douglas",UK Independence Party,2013-14,employment,2013-02-11,250.0,False,False,"Payment of £1,200 for speaking at seminar on social media organised by Judge and Howard, Piccadilly House, 49 Piccadilly, Manchester, M1 2AP on 25 January 2013.  Hours: 6 hrs. (Registered 29 January 2013)",Received £250 for article published on 14 January 2013.  Hours: 3 hrs. (Registered 11 February 2013)
1527,"Carswell, Douglas",UK Independence Party,2013-14,employment,2013-06-12,400.0,False,False,"Payment of £1,200 for speaking at seminar on social media organised by Judge and Howard, Piccadilly House, 49 Piccadilly, Manchester, M1 2AP on 25 January 2013.  Hours: 6 hrs. (Registered 29 January 2013)","Received £400 for an article published on 24 May  2013. Hours: 3 hrs. 
(Registered 12 June 2013)"
1527,"Carswell, Douglas",UK Independence Party,2013-14,employment,2013-06-10,5000.0,False,False,"Retained by the Telegraph, Telegraph Media Group Ltd, 111 Buckingham Palace Road, London SW1W 0DT, to write three articles (blog posts) a week for £400 a month. Expected time commitment: five to six hrs a month.  (Up to £5,000) (Registered 10 June 2013)",
1527,"Carswell, Douglas",UK Independence Party,2013-14,employment,2013-10-09,1250.0,False,False,"Received £1,250 plus return flights and three nights’ hotel accommodation for speaking on 4 October 2013 at a conference in 
New York
 which was organised by the New Criterion magazine. Address:  900 Broadway, 
Suite
 602
, 
New York
, 10003. Hours: 3 days including travel. 
(Registered 9 October 2013)",
1170,"Teather, Sarah",Liberal Democrat,2013-14,oversees_visit,2013-11-29,1057.0,False,False,Donor: DCD Properties Ltd,
4014,"Sharma, Alok",Conservative,2010-11,sponsorship,2010-06-03,2312.8,False,True,Donor: Moonpal Grewal,
288,"Cash, William",Conservative,2013-14,employment,2013-12-19,25000.0,False,False,"Solicitor, William Cash & Co, The Tithe Barn, Upton Cresset, nr Bridgnorth, WV16 6UH.","December 2013, received £25,000 . Hours: 66 hrs. 
(Registered 19 December 2013)"
4267,"Champion, Sarah",Labour,2013-14,employment,2013-10-28,200.0,False,False,"Received from Ipsos MORI, 79-91 Borough Road, London, SE1 1FY on 16 September 2013, fee of £200 for completing a survey. Hours: 2 hrs. (Registered 28 October 2013)",
242,"Chope, Christopher",Conservative,2013-14,gift,2013-07-03,1534.0,False,False,Donor: JTI,
242,"Chope, Christopher",Conservative,2013-14,gift,2013-12-04,400.0,False,False,Donor: JTI,
1590,"Clark, Katy",Labour,2013-14,sponsorship,2013-10-02,1500.03,False,True,Donor: CWU,
366,"Clarke, Kenneth",Conservative,2013-14,gift,2013-07-16,980.0,False,False,Donor: Motor Sports Association,
1563,"Clegg, Nick",Liberal Democrat,2013-14,sponsorship,2013-11-27,30000.0,False,True,Donor: Anthony J Ullmann,
1563,"Clegg, Nick",Liberal Democrat,2013-14,sponsorship,2013-12-18,5000.0,False,True,Donor: DCD Properties Ltd,
1563,"Clegg, Nick",Liberal Democrat,2013-14,sponsorship,2013-12-18,5000.0,False,True,Donor: Shamique Ismail,
1563,"Clegg, Nick",Liberal Democrat,2013-14,sponsorship,2013-12-18,3000.0,False,True,Donor: Simple Self Drive Ltd,
1563,"Clegg, Nick",Liberal Democrat,2013-14,sponsorship,2013-12-18,5000.0,False,True,Donor: GMG Financial Services Ltd,
1563,"Clegg, Nick",Liberal Democrat,2013-14,sponsorship,2013-12-18,5000.0,False,True,Donor: Alpha Medical Consultancy,
1563,"Clegg, Nick",Liberal Democrat,2013-14,sponsorship,2014-01-20,3500.0,False,True,Donor: Neil Sherlock,
1563,"Clegg, Nick",Liberal Democrat,2013-14,sponsorship,2014-01-20,5000.0,False,True,Donor: AMS Accountants Corporate Ltd,
1563,"Clegg, Nick",Liberal Democrat,2013-14,sponsorship,2014-01-20,5000.0,False,True,Donor: Mohsin Chohan,
1563,"Clegg, Nick",Liberal Democrat,2013-14,sponsorship,2014-01-20,5000.0,False,True,Donor: Farouq Sheikh,
1563,"Clegg, Nick",Liberal Democrat,2013-14,sponsorship,2014-01-20,5000.0,False,True,Donor: Haroon Sheikh,
1563,"Clegg, Nick",Liberal Democrat,2013-14,sponsorship,2014-01-20,10000.0,False,True,Donor: Henley Homes PLC,
1563,"Clegg, Nick",Liberal Democrat,2013-14,gift,2010-06-10,280.0,False,False,Donor: National Liberal Club,
249,"Clifton-Brown, Geoffrey",Conservative,2013-14,employment,2013-02-07,7869.53,False,False,"Partner in East Peckham partnership, engaged in arable farming in 
Norfolk
.","Drawings for December 2012: £7,869.53. Hours: 33 hrs. 
(Registered 7 February 2013)"
249,"Clifton-Brown, Geoffrey",Conservative,2013-14,employment,2013-11-08,157.52,False,False,"Partner in East Peckham partnership, engaged in arable farming in 
Norfolk
.","Drawings for September 2013: £157.52. Hours: 25 hrs. 
(Registered 8 November 2013)"
249,"Clifton-Brown, Geoffrey",Conservative,2013-14,employment,2013-12-09,636.74,False,False,"Partner in East Peckham partnership, engaged in arable farming in 
Norfolk
.","Drawings for November 2013: £636.74. Hours: 20 hrs. 
(Registered 9 December 2013)"
249,"Clifton-Brown, Geoffrey",Conservative,2013-14,gift,2013-12-16,800.5,False,False,Donor: British Association for Shooting and Conservation (BASC),
553,"Clwyd, Ann",Labour,2013-14,oversees_visit,2013-02-14,1000.0,False,False,Donor: Shanaz Rashid,
360,"Coaker, Vernon",Labour,2013-14,gift,2013-12-20,2183.4,False,False,Donor: Finmeccanica UK Ltd,
360,"Coaker, Vernon",Labour,2013-14,oversees_visit,2013-12-18,1806.0,False,False,Donor: Government of Gibraltar,
4098,"Coffey, Thrse",Conservative,2013-14,employment,2013-09-11,75.0,False,False,"Payments received from ComRes, Four Millbank, London SW1P 3JA for opinion surveys:","30 August 2013, received payment of £75 for completing the June Survey.  Hours: 1 hr. (Registered 11 September 2013)"
4098,"Coffey, Thrse",Conservative,2013-14,sponsorship,2013-07-25,6813.95,False,False,Donor: Microsoft UK,
4098,"Coffey, Thrse",Conservative,2013-14,gift,2013-10-09,1000.0,False,False,Donor: Huawei Technologies,
3986,"Collins, Damian",Conservative,2013-14,employment,2013-02-19,500.0,False,False,"Payments from Hottinger & Co Limited, 27 Queen Anne’s Gate, London SW1H 9BU:",£500 received on 18 February 2013 for talk.  Hours: 2 hrs. (Registered 19 February 2013)
3986,"Collins, Damian",Conservative,2013-14,employment,2013-04-11,500.0,False,False,"Payments from Hottinger & Co Limited, 27 Queen Anne’s Gate, London SW1H 9BU:",£500 received on 10 March 2013 for talk.  Hours: 2 hrs. (Registered 11 April 2013)
3986,"Collins, Damian",Conservative,2013-14,employment,2013-07-31,500.0,False,False,"Payments from Hottinger & Co Limited, 27 Queen Anne’s Gate, London SW1H 9BU:",£500 received on 10 July 2013 for talk.  Hours: 2 hrs. (Registered 31 July 2013)
3986,"Collins, Damian",Conservative,2013-14,employment,2013-10-09,500.0,False,False,"Payments from Hottinger & Co Limited, 27 Queen Anne’s Gate, London SW1H 9BU:",£500 received on 13 September 2013 for talk.  Hours: 2 hrs. (Registered 9 October 2013)
3986,"Collins, Damian",Conservative,2013-14,employment,2013-12-18,500.0,False,False,"Payments from Hottinger & Co Limited, 27 Queen Anne’s Gate, London SW1H 9BU:",£500 received on 10 November 2013 for talk.  Hours: 2 hrs. (Registered 18 December 2013)
4022,"Colvile, Oliver",Conservative,2013-14,gift,2013-06-11,1260.0,False,False,Donor: JTI,
4022,"Colvile, Oliver",Conservative,2013-14,oversees_visit,2013-03-11,2950.0,False,False,Donor: Jamaica Tourist Board,
602,"Connarty, Michael",Labour,2013-14,oversees_visit,2013-08-20,841.59,False,False,Donor: BASF plc,
1538,"Cooper, Rosie",Labour,2013-14,employment,2013-09-30,200.0,False,False,"Payments from Ipsos MORI, 79-91 Borough Road, London, SE1 1FY, for",Received payment of £200.  Hours: 1 hr. Fee donated to local party. (Registered 30 September 2013)
420,"Cooper, Yvette",Labour,2013-14,sponsorship,2013-01-09,4550.0,False,False,Donor: Barbara Follett,
420,"Cooper, Yvette",Labour,2013-14,sponsorship,2013-05-16,10000.0,False,False,Donor: Ken Follett,
420,"Cooper, Yvette",Labour,2013-14,sponsorship,2013-05-16,2000.0,False,False,Donor: Lord Gulam Noon,
420,"Cooper, Yvette",Labour,2013-14,sponsorship,2013-07-03,2000.0,False,False,Donor: Thompsons Solicitors LLP,
420,"Cooper, Yvette",Labour,2013-14,sponsorship,2013-07-12,30516.0,False,False,Donor: Money raised at a fundraising dinner towards a member of staff working for me in my capacity as Shadow Secretary of State for Women and Equalities and Shadow Secretary of State for the Home Department. (A small amount was also raised for the Labour Party.),
420,"Cooper, Yvette",Labour,2013-14,sponsorship,2013-07-12,16459.0,False,False,Donor: Barbara Follett,
420,"Cooper, Yvette",Labour,2013-14,sponsorship,2013-07-12,4480.0,False,False,Donor: Helena Doughty,
420,"Cooper, Yvette",Labour,2013-14,sponsorship,2013-08-15,25000.0,False,False,Donor: Lesley Robinson,
185,"Corbyn, Jeremy",Labour,2013-14,employment,2013-03-15,150.0,False,False,"Payments for Working with Parliament lectures arranged by Paul Grant, [private address]:","10 January 2013, received £150 for lecture on 8 January 2013. Hours: 1 hr. (Registered 15 March 2013)"
